source_problem,9337,3595,14376,12008,11149
11149,0.38345892357971467,0.013525798699244444,,,
3595,0.16958487770968764,,,,
12592,,,0.13273309739964917,,
12008,,0.0,0.21777240689902494,,
14376,,,,0.22042801786613073,0.025318833826683092
