source_problem,target_problem,label,num_aligned_steps,target_p_initial_step0,target_p_final,target_pmax_final,info_l1_bits,target_dpmax_l1,dot_H_source_dpmax_target,b_norm_bits,cos_euclidean,theta_euclidean_deg,target_dpmax_positive_count,self_dpmax_l1,self_dot_H_source_dpmax_source,self_b_norm_bits,self_cos_euclidean,self_theta_euclidean_deg,transfer_ratio_dot_to_self,transfer_ratio_b_norm_to_self,b_norm_lift_vs_null_mean,b_norm_perm_p_ge_observed,cos_lift_vs_null_mean,cos_perm_p_ge_observed,info_dir,validation_dir
11149,9337,pos_top1,40,0.4375,0.5,0.78125,23.44499921384615,0.34375,0.3182051194787493,0.9256876203018162,0.4732046385154853,61.75748154772405,6,1.0,0.8298284377064439,0.8298284377064439,0.3739713749999273,68.03924820437992,0.38345892357971467,1.1155168685955337,0.3392228416858373,0.001998001998001998,0.17340819803099988,0.001998001998001998,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A11149-B9337-pos_top1-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A11149_B9337_rollout32_val32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A11149-B9337-pos_top1-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A11149_B9337_rollout32_val32_step40/validation
3595,9337,pos_top2,40,0.59375,0.90625,0.96875,10.333036744098738,0.375,0.12277504135524919,0.3274001102806645,0.23735006680858484,76.26980823434472,6,1.0,0.7239739946944314,0.7239739946944314,0.5610860574359651,55.86906082900593,0.16958487770968764,0.45222634055916705,0.07001090418555361,0.2947052947052947,0.050754695139001105,0.2947052947052947,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A3595-B9337-pos_top2-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A3595_B9337_rollout32_val32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A3595-B9337-pos_top2-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A3595_B9337_rollout32_val32_step40/validation
11149,3595,pos_top3,40,0.3125,0.1875,0.40625,17.949921990550997,0.09375,0.010540314581781684,0.11243002220567129,0.041167083832867116,87.64063310674153,2,1.0,0.7792748373795086,0.7792748373795086,0.4718897226108539,61.842967404264364,0.013525798699244444,0.14427518612527407,-0.322671608707621,0.8741258741258742,-0.1181485950598941,0.8741258741258742,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A11149-B3595-pos_top3-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A11149_B3595_rollout32_val32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A11149-B3595-pos_top3-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A11149_B3595_rollout32_val32_step40/validation
12592,14376,pos_top4,40,0.03125,0.125,0.21875,24.27238398160446,0.1875,0.09353120437694265,0.4988330900103608,0.2543701575520748,75.26373275741719,5,0.96875,0.704656232765573,0.7273870789838173,0.5447714335212491,56.99095441662784,0.13273309739964917,0.6857876698981873,-0.11073396976569772,0.8181818181818182,-0.056466617591632295,0.8181818181818182,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A12592-B14376-pos_top4-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A12592_B14376_rollout32_val32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A12592-B14376-pos_top4-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A12592_B14376_rollout32_val32_step40/validation
12008,14376,pos_top5,40,0.0,0.1875,0.34375,14.961538854973739,0.34375,0.15833011789968826,0.4605967066172749,0.22579242373283576,76.95052010644056,4,1.0,0.7270439820831001,0.7270439820831001,0.5626836736670403,55.75840440759773,0.21777240689902494,0.6335197291607998,0.08380359004748333,0.37662337662337664,0.04108196051444424,0.37662337662337664,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A12008-B14376-pos_top5-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A12008_B14376_rollout32_val32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A12008-B14376-pos_top5-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A12008_B14376_rollout32_val32_step40/validation
14376,12008,pos_top6,40,0.03125,0.28125,0.5,9.448759702783674,0.46875,0.15253717003098582,0.32541262939943644,0.256244911593464,75.15263546737384,4,1.0,0.6920044534611928,0.6920044534611928,0.5653648018490135,55.57237236461111,0.22042801786613073,0.47024643811441225,0.0869588550356373,0.24375624375624375,0.06847541277669425,0.24375624375624375,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A14376-B12008-pos_top6-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A14376_B12008_rollout32_val32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A14376-B12008-pos_top6-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A14376_B12008_rollout32_val32_step40/validation
14376,11149,neg_top1,40,0.25,0.0625,0.34375,15.856785749667901,0.09375,0.018808342904317,0.20062232431271465,0.06076370941285039,86.51634991756833,1,1.0,0.742859763331406,0.742859763331406,0.6041957447481061,52.82900953932177,0.025318833826683092,0.27006756081795297,-0.19218877396373535,0.7492507492507493,-0.05820938847932809,0.7492507492507493,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A14376-B11149-neg_top1-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A14376_B11149_rollout32_val32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A14376-B11149-neg_top1-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A14376_B11149_rollout32_val32_step40/validation
12008,3595,neg_top2,40,0.28125,0.09375,0.28125,6.326215706245683,0.0,0.0,0.0,0.0,0.0,0,1.0,0.6996146612732225,0.6996146612732225,0.9006493279479564,25.756449807692594,0.0,0.0,0.0,1.0,0.0,1.0,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A12008-B3595-neg_top2-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A12008_B3595_rollout32_val32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/perstep-transfer-20260603-185621/runs/perstep-transfer-A12008-B3595-neg_top2-20260603-185621/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_perstep_A12008_B3595_rollout32_val32_step40/validation
