source_problem,9337,3595,14376,12008,11149
11149,61.75748154772405,87.64063310674153,,,
3595,76.26980823434472,,,,
12592,,,75.26373275741719,,
12008,,0.0,76.95052010644056,,
14376,,,,75.15263546737384,86.51634991756833
