source_problem,target_problem,initial_step,final_step,target_p_initial,target_p_final,delta_p,positive_delta_p,source_num_steps,source_p_start,source_p_final,source_p_max,source_H_sum_bits,source_H_mean_bits,source_H_max_bits,info_weighted_delta_bits,info_weighted_positive_bits,info_dir,validation_dir,has_target_initial,has_target_final,target_p_common_initial,delta_p_vs_common_initial,positive_delta_p_vs_common_initial,info_weighted_positive_common_bits
3595,11149,0,40,0.5,0.1875,-0.3125,0.0,40,0.21875,0.96875,1.0,18.201746854476536,0.45504367136191337,0.9971803988942642,-5.688045892023918,0.0,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/validation,True,True,0.4375,-0.25,0.0,0.0
3595,14376,0,40,0.0,0.0625,0.0625,0.0625,40,0.21875,0.96875,1.0,18.201746854476536,0.45504367136191337,0.9971803988942642,1.1376091784047835,1.1376091784047835,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/validation,True,True,0.03125,0.03125,0.03125,0.5688045892023917
3595,11522,0,40,0.0,0.0,0.0,0.0,40,0.21875,0.96875,1.0,18.201746854476536,0.45504367136191337,0.9971803988942642,0.0,0.0,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/validation,True,True,0.0078125,-0.0078125,0.0,0.0
3595,9483,0,40,0.0,0.0,0.0,0.0,40,0.21875,0.96875,1.0,18.201746854476536,0.45504367136191337,0.9971803988942642,0.0,0.0,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/validation,True,True,0.0,0.0,0.0,0.0
3595,3595,0,40,0.375,0.9375,0.5625,0.5625,40,0.21875,0.96875,1.0,18.201746854476536,0.45504367136191337,0.9971803988942642,10.238482605643052,10.238482605643052,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/validation,True,True,0.359375,0.578125,0.578125,10.522884900244247
3595,9337,0,40,0.5625,0.875,0.3125,0.3125,40,0.21875,0.96875,1.0,18.201746854476536,0.45504367136191337,0.9971803988942642,5.688045892023918,5.688045892023918,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src3595-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src3595_rollout32_step40/validation,True,True,0.4453125,0.4296875,0.4296875,7.821063101532887
9337,12592,0,40,0.0,0.0625,0.0625,0.0625,40,0.40625,0.96875,1.0,13.303870709295667,0.33259676773239166,0.9744894033980523,0.8314919193309792,0.8314919193309792,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/validation,True,True,0.0390625,0.0234375,0.0234375,0.3118094697491172
9337,12008,0,40,0.0625,0.0625,0.0,0.0,40,0.40625,0.96875,1.0,13.303870709295667,0.33259676773239166,0.9744894033980523,0.0,0.0,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/validation,True,True,0.015625,0.046875,0.046875,0.6236189394982344
9337,11149,0,40,0.3125,0.0625,-0.25,0.0,40,0.40625,0.96875,1.0,13.303870709295667,0.33259676773239166,0.9744894033980523,-3.325967677323917,0.0,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/validation,True,True,0.4375,-0.375,0.0,0.0
9337,14376,0,40,0.0,0.0625,0.0625,0.0625,40,0.40625,0.96875,1.0,13.303870709295667,0.33259676773239166,0.9744894033980523,0.8314919193309792,0.8314919193309792,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/validation,True,True,0.03125,0.03125,0.03125,0.4157459596654896
9337,11522,0,40,0.0625,0.0,-0.0625,0.0,40,0.40625,0.96875,1.0,13.303870709295667,0.33259676773239166,0.9744894033980523,-0.8314919193309792,0.0,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/validation,True,True,0.0078125,-0.0078125,0.0,0.0
9337,9483,0,40,0.0,0.0625,0.0625,0.0625,40,0.40625,0.96875,1.0,13.303870709295667,0.33259676773239166,0.9744894033980523,0.8314919193309792,0.8314919193309792,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/validation,True,True,0.0,0.0625,0.0625,0.8314919193309792
9337,3595,0,40,0.5,0.5,0.0,0.0,40,0.40625,0.96875,1.0,13.303870709295667,0.33259676773239166,0.9744894033980523,0.0,0.0,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/validation,True,True,0.359375,0.140625,0.140625,1.8708568184947032
9337,9337,0,40,0.25,1.0,0.75,0.75,40,0.40625,0.96875,1.0,13.303870709295667,0.33259676773239166,0.9744894033980523,9.977903031971751,9.977903031971751,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/info_metrics,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/transfer-matrix8-20260603-173013/runs/transfer-matrix8-src9337-20260603-173013/verl_run/ckpts/DAPO-InfoGain/qwen35_0p8b_matrix8_src9337_rollout32_step40/validation,True,True,0.4453125,0.5546875,0.5546875,7.37949078406244
