source_problem,12592,12008,11149,14376,11522,9483,3595,9337
12592,0.9609375,-0.015625,0.0,0.21875,-0.0078125,0.0625,-0.296875,-0.0078125
12008,0.0234375,0.984375,-0.1875,0.21875,0.1796875,0.0,-0.359375,-0.0078125
11149,0.1484375,0.046875,0.5,0.03125,-0.0078125,0.0,0.265625,0.4296875
14376,-0.0390625,0.171875,-0.4375,0.96875,-0.0078125,0.0,-0.046875,-0.0078125
11522,-0.0390625,-0.015625,-0.4375,-0.03125,0.9921875,0.0,-0.359375,-0.4453125
9483,-0.0390625,0.109375,-0.125,0.09375,0.1171875,0.0,-0.296875,0.1796875
3595,0.0859375,0.046875,-0.25,0.03125,-0.0078125,0.0,0.578125,0.4296875
9337,0.0234375,0.046875,-0.375,0.03125,-0.0078125,0.0625,0.140625,0.5546875
